epoch,train_loss,val_loss,val_rmse_TMP@2m_above_ground,val_rmse_RH@2m_above_ground,val_rmse_UGRD@10m_above_ground,val_rmse_VGRD@10m_above_ground,val_rmse_GUST@surface,val_rmse_APCP_1hr_acc_fcst@surface,val_rmse_apcp_rain,val_auc,lr,epoch_time
0,0.894287845328859,0.8633049189973905,nan,nan,nan,nan,nan,3.939772605895996,3.939772605895996,0.6849037109624644,0.001,1125.4507565498352
1,0.8012942631735914,0.7261898246820111,nan,nan,nan,nan,nan,3.9366865158081055,3.9366865158081055,0.6344140996690951,0.0009972609476841367,1126.512401342392
2,0.7515818028806005,0.7130248467567789,nan,nan,nan,nan,nan,3.992781400680542,3.992781400680542,0.7007548322042805,0.0009890738003669028,1129.660385131836
3,0.7122535889694221,0.6678878785559974,nan,nan,nan,nan,nan,4.005488395690918,4.005488395690918,0.7441008762586454,0.0009755282581475768,1127.385239124298
4,0.6861807227673524,0.6611910678587289,nan,nan,nan,nan,nan,3.9441072940826416,3.9441072940826416,0.7097322227429594,0.0009567727288213003,1127.4400148391724
5,0.6525671077135049,0.6472912835870013,nan,nan,nan,nan,nan,3.9987716674804688,3.9987716674804688,0.6795513612543139,0.0009330127018922195,1125.1572954654694
6,0.6345928268892658,0.6671911903593941,nan,nan,nan,nan,nan,3.9949381351470947,3.9949381351470947,0.7173817334867141,0.0009045084971874739,1120.529405117035
7,0.6144797428234705,0.6448744824490106,nan,nan,nan,nan,nan,4.016748428344727,4.016748428344727,0.6754523312456506,0.0008715724127386972,1125.0857195854187
8,0.5883809372810577,0.6364198267771547,nan,nan,nan,nan,nan,3.9652597904205322,3.9652597904205322,0.7238613608282561,0.0008345653031794292,1111.8625252246857
9,0.5792830712963221,0.6404908098822155,nan,nan,nan,nan,nan,3.975992441177368,3.975992441177368,0.7094907900529731,0.0007938926261462366,1015.9427907466888
10,0.5645850920803529,0.628459300942333,nan,nan,nan,nan,nan,3.996680498123169,3.996680498123169,0.7192262082285941,0.00075,1000.0867052078247
11,0.5417087770710488,0.6359744904993243,nan,nan,nan,nan,nan,3.9900624752044678,3.9900624752044678,0.685335094371778,0.0007033683215379003,1013.1717059612274
12,0.5102131477070836,0.6568330550135904,nan,nan,nan,nan,nan,3.988477945327759,3.988477945327759,0.7146549642821637,0.0006545084971874739,1011.63716340065
13,0.5007726391568371,0.6280870725664188,nan,nan,nan,nan,nan,3.9669077396392822,3.9669077396392822,0.7312623379205544,0.0006039558454088797,1016.9168217182159
14,0.4846063854725581,0.633073434014749,nan,nan,nan,nan,nan,3.959456443786621,3.959456443786621,0.7182640279493844,0.0005522642316338269,1016.932323217392
15,0.4665333302784479,0.6207346695352836,nan,nan,nan,nan,nan,3.98708176612854,3.98708176612854,0.7160218993651741,0.0005000000000000002,1014.9172377586365
16,0.4578321573377919,0.6337234646571703,nan,nan,nan,nan,nan,3.9659299850463867,3.9659299850463867,0.724225285103603,0.0004477357683661734,1003.9067645072937
17,0.4455892776331848,0.6291027521172843,nan,nan,nan,nan,nan,3.9324309825897217,3.9324309825897217,0.7385923053981509,0.00039604415459112036,1026.23548412323
18,0.42462530823661354,0.6260471460873268,nan,nan,nan,nan,nan,3.973278284072876,3.973278284072876,0.7137069859258944,0.0003454915028125264,1025.9809639453888
19,0.422105878301225,0.6352389678692972,nan,nan,nan,nan,nan,3.9614007472991943,3.9614007472991943,0.7024785906011675,0.00029663167846210003,1029.5252475738525
20,0.4272059869074628,0.6367871348015163,nan,nan,nan,nan,nan,3.970766067504883,3.970766067504883,0.723611939556616,0.00025000000000000017,1048.615023612976
21,0.4125800335598631,0.6299315618269472,nan,nan,nan,nan,nan,3.976529359817505,3.976529359817505,0.7233926973712241,0.00020610737385376354,1041.7566285133362
22,0.4124371825050832,0.6321599552170392,nan,nan,nan,nan,nan,3.9856603145599365,3.9856603145599365,0.7078327155496854,0.00016543469682057108,1036.3680040836334
23,0.38717229776734724,0.6324990071482451,nan,nan,nan,nan,nan,3.9672718048095703,3.9672718048095703,0.7206375243207929,0.00012842758726130303,1035.009382724762
24,0.4012534513121977,0.6372319601357458,nan,nan,nan,nan,nan,3.9801433086395264,3.9801433086395264,0.7128921505971908,9.549150281252637e-05,1040.5416519641876
25,0.3687291500098766,0.6328572148227122,nan,nan,nan,nan,nan,3.9936017990112305,3.9936017990112305,0.7122406373823015,6.698729810778068e-05,1041.7549078464508
26,0.38497634808256515,0.6372300680407668,nan,nan,nan,nan,nan,3.980098247528076,3.980098247528076,0.7227624870407453,4.322727117869953e-05,1036.9419119358063
