epoch,train_loss,val_loss,val_rmse_TMP@2m_above_ground,val_rmse_RH@2m_above_ground,val_rmse_UGRD@10m_above_ground,val_rmse_VGRD@10m_above_ground,val_rmse_GUST@surface,val_rmse_APCP_1hr_acc_fcst@surface,val_rmse_apcp_rain,val_auc,lr,epoch_time
0,0.9965489090128984,0.9313622874309536,5.732391834259033,20.315523147583008,2.7267093658447266,2.3927814960479736,3.76822566986084,4.241727352142334,4.241727352142334,0.48134211085156087,0.001,3509.030591726303
1,0.9194502623242898,0.8808998039229682,4.94357967376709,19.839149475097656,2.5950944423675537,2.3976826667785645,3.732797622680664,4.248267650604248,4.248267650604248,0.576295037870744,0.0009972609476841367,3615.4460015296936
2,0.9065902585639728,0.8412361056739542,4.474751949310303,19.149866104125977,2.470362663269043,2.3917624950408936,3.6606857776641846,4.278359413146973,4.278359413146973,0.5848545338713103,0.0009890738003669028,3793.3730552196503
3,0.9084228316323172,0.8335235026620683,5.225718021392822,19.1011905670166,2.431922197341919,2.365887403488159,3.578005313873291,4.2331695556640625,4.2331695556640625,0.526508105047073,0.0009755282581475768,3860.13490486145
4,0.8581154861442928,0.8560164843448529,5.862983703613281,19.02129554748535,2.4831900596618652,2.3907887935638428,3.587677478790283,4.253951549530029,4.253951549530029,0.5566164082961704,0.0009567727288213003,3796.735732316971
5,0.806120071123559,0.808227032313452,4.916520595550537,19.109533309936523,2.338153123855591,2.337979555130005,3.535116195678711,4.250511646270752,4.250511646270752,0.5803553479153394,0.0009330127018922195,3547.476547241211
6,0.8281173536556379,0.790303785322594,5.015600681304932,16.85620880126953,2.408015251159668,2.3445615768432617,3.5694732666015625,4.238648414611816,4.238648414611816,0.6790316415374815,0.0009045084971874739,3574.3442738056183
7,0.8307828557922463,0.7570034422382128,4.509540557861328,16.499385833740234,2.38771915435791,2.2743940353393555,3.526540517807007,4.264523983001709,4.264523983001709,0.6345720959864091,0.0008715724127386972,3545.9536514282227
8,0.7642420543507681,0.7448242951382776,4.605515956878662,16.088525772094727,2.3918442726135254,2.2344248294830322,3.4919381141662598,4.237016201019287,4.237016201019287,0.7072103065052736,0.0008345653031794292,3563.4153439998627
9,0.7773360091092398,0.7673558511455604,4.562345504760742,17.773256301879883,2.4338912963867188,2.2109782695770264,3.532050132751465,4.224218368530273,4.224218368530273,0.7051490054505557,0.0007938926261462366,3552.4391674995422
10,0.7450750478954422,0.773814778834978,4.904678821563721,17.964874267578125,2.4205071926116943,2.2020397186279297,3.5143356323242188,4.213459491729736,4.213459491729736,0.6950831740638493,0.00075,3524.337341070175
11,0.749280105842236,0.7302434986446794,4.541898727416992,16.959426879882812,2.3677220344543457,2.0930356979370117,3.4959497451782227,4.249596118927002,4.249596118927002,0.689338146811071,0.0007033683215379003,3524.820216655731
12,0.7274102766849232,0.7604693872619326,4.692567825317383,17.010221481323242,2.4272351264953613,2.1870903968811035,3.5727322101593018,4.227851390838623,4.227851390838623,0.6858087350463651,0.0006545084971874739,3557.969314098358
13,0.7044154194402519,0.7468438561593577,4.765446186065674,16.971296310424805,2.4407286643981934,2.1076409816741943,3.5117361545562744,4.223494052886963,4.223494052886963,0.6679011821335032,0.0006039558454088797,3565.373471736908
14,0.6911201323043866,0.7058552190770998,4.240607261657715,16.153589248657227,2.3689358234405518,2.031041383743286,3.5006818771362305,4.268645763397217,4.268645763397217,0.6082593615063354,0.0005522642316338269,3524.124946832657
15,0.6819651211912353,0.7266310463367286,4.566086292266846,17.008502960205078,2.4095773696899414,2.0454459190368652,3.4746673107147217,4.247408390045166,4.247408390045166,0.6271791604728534,0.0005000000000000002,3566.954251766205
16,0.6752571241859986,0.7211222112575332,4.367147445678711,16.854280471801758,2.370680570602417,2.055612325668335,3.482954978942871,4.264121055603027,4.264121055603027,0.6037403553479153,0.0004477357683661734,3585.280023097992
17,0.6944875671589005,0.7059520952565288,4.349406719207764,16.056459426879883,2.361816167831421,2.0364089012145996,3.4818742275238037,4.2594685554504395,4.2594685554504395,0.6079818786720464,0.00039604415459112036,3579.1094765663147
18,0.648899024123633,0.7175660076647663,4.433016777038574,16.822389602661133,2.4000370502471924,2.022279739379883,3.46323823928833,4.252994537353516,4.252994537353516,0.6371147448148935,0.0003454915028125264,3611.3154561519623
19,0.7208445681293882,0.6961434914936581,4.142655372619629,15.879644393920898,2.359086036682129,2.0043652057647705,3.5011956691741943,4.255863189697266,4.255863189697266,0.6429701989098888,0.00029663167846210003,3675.1057274341583
20,0.6232255012128671,0.7064828769243857,4.173595905303955,16.717374801635742,2.337620496749878,2.0378243923187256,3.472343921661377,4.25770902633667,4.25770902633667,0.6285552488143271,0.00025000000000000017,3724.3389835357666
21,0.6112598947397668,0.6984876606728182,4.113502502441406,16.199777603149414,2.3714942932128906,1.980709195137024,3.491966724395752,4.251778602600098,4.251778602600098,0.640996673037446,0.00020610737385376354,3617.649827480316
22,0.6374946737634487,0.7098902275639714,4.439695835113525,16.88995361328125,2.344362497329712,2.011281967163086,3.4779579639434814,4.250280857086182,4.250280857086182,0.6057846676576768,0.00016543469682057108,3595.4124853610992
23,0.6145682081634822,0.7034362467104981,4.419360637664795,16.438236236572266,2.35725998878479,2.0120279788970947,3.458097219467163,4.254396438598633,4.254396438598633,0.6174757556452183,0.00012842758726130303,3600.3605823516846
